"CUSTOMER_ID","NAME","CITY","SIGNUP_DATE","TARIFF_ID","TARIFF_ID","NAME","MONTHLY_FEE","DATA_LIMIT","MINUTE_LIMIT","SMS_LIMIT"
5084,Recep,MERSİN,2026-12-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5085,Burak,KARAMAN,2027-06-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5086,Recep,ARDAHAN,2025-06-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5087,İsmail,TUNCELİ,2025-06-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5089,Kadir,BARTIN,2026-07-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5090,Yağmur,SAMSUN,2026-01-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5093,Ayşegül,MERSİN,2026-02-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5097,Ayşegül,ŞIRNAK,2025-11-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5107,Mustafa,ŞANLIURFA,2026-03-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5108,Enes,MARDİN,2027-01-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5121,Zehra,NEVŞEHİR,2026-01-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5125,Zehra,BALIKESİR,2026-09-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5126,Havva,GAZİANTEP,2026-02-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5131,Merve,OSMANİYE,2027-10-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5141,Kadir,AYDIN,2027-02-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5142,Havva,TUNCELİ,2026-08-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5143,Kübra,ÇORUM,2026-08-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5145,Ömer,ŞANLIURFA,2026-05-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5146,Yusuf,NEVŞEHİR,2025-05-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5153,Ahmet,NEVŞEHİR,2025-11-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5156,Fadime,KIRKLARELİ,2026-03-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5159,Tuğba,HAKKARİ,2025-11-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5162,Aysel,SİVAS,2025-07-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4861,Enes,AYDIN,2028-01-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4864,Havva,BİLECİK,2025-09-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4875,Ömer,MANİSA,2026-06-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4877,Melek,BİNGÖL,2026-03-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4883,Hülya,BURSA,2025-11-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4884,Ali,GAZİANTEP,2026-02-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4886,Emine,YOZGAT,2026-12-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4894,Muhammed,ADANA,2026-06-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4895,Songül,MUĞLA,2028-05-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4898,Aysel,KARABÜK,2027-01-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4903,Fadime,ERZİNCAN,2027-09-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4905,Melek,KIRKLARELİ,2026-06-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4906,Murat,RİZE,2027-08-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4917,Sultan,AKSARAY,2026-11-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4930,Yağmur,DİYARBAKIR,2028-06-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4931,Esra,TEKİRDAĞ,2025-12-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4939,Özlem,KAHRAMANMARAŞ,2025-11-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4944,Recep,KARABÜK,2026-03-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4945,Yusuf,NİĞDE,2027-03-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4951,Osman,HATAY,2025-07-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4952,Yağmur,GAZİANTEP,2026-02-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4959,Yağmur,YOZGAT,2026-01-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4968,Abdullah,ELAZIĞ,2026-11-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4969,Ali,BATMAN,2025-02-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4972,Enes,GİRESUN,2026-07-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4974,Ali,TUNCELİ,2025-09-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4977,Metin,ISPARTA,2026-08-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4978,Zeynep,GAZİANTEP,2026-04-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4979,Emine,AFYONKARAHİSAR,2026-03-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4983,Yusuf,EDİRNE,2025-03-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4985,Dilek,ISPARTA,2025-05-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4992,Özlem,BİLECİK,2027-05-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4993,Hacer,ADANA,2027-01-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5001,Ali,BURSA,2026-07-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
5008,Melek,ÇANKIRI,2025-04-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4699,Tuğba,UŞAK,2026-04-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4703,İsmail,TRABZON,2026-03-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4704,Ahmet,KOCAELİ,2025-09-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4705,Emine,ORDU,2026-11-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4706,Murat,OSMANİYE,2026-08-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4713,Hülya,İZMİR,2025-01-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4728,Süleyman,AMASYA,2026-02-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4730,Ali,UŞAK,2028-05-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4732,Melek,NEVŞEHİR,2026-07-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4735,Halil,ERZİNCAN,2027-08-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4738,Mahmut,ÇORUM,2027-04-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4739,Sultan,KİLİS,2026-09-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4745,Hakan,IĞDIR,2026-08-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4749,Aynur,BARTIN,2025-08-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4751,Enes,SİNOP,2025-04-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4753,Merve,BALIKESİR,2026-10-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4754,Fatma,BİTLİS,2025-05-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4755,Kadir,YALOVA,2025-01-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4756,Aysel,KARABÜK,2026-11-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4764,Yasemin,NEVŞEHİR,2026-08-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4769,Zehra,KIRIKKALE,2027-07-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4772,Muhammed,GÜMÜŞHANE,2026-11-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4784,Ali,DÜZCE,2026-01-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4788,Abdullah,BİNGÖL,2026-03-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4790,Büşra,KIRŞEHİR,2025-12-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4794,Dilek,ANTALYA,2025-02-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4805,Esra,AYDIN,2025-07-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4811,Hacer,ANTALYA,2026-12-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4814,Ramazan,DİYARBAKIR,2027-07-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4816,Melek,MUŞ,2026-07-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4825,Songül,RİZE,2025-02-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4827,Muhammed,MARDİN,2028-05-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4828,Murat,BURDUR,2026-06-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4833,Aysel,ADANA,2026-07-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4836,Süleyman,BİLECİK,2026-01-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4837,Hatice,ANTALYA,2028-01-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4840,Abdullah,AMASYA,2026-09-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4843,Tuğba,ÇORUM,2027-03-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4851,Ramazan,ADANA,2027-04-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4853,Sultan,TRABZON,2027-07-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4544,Kadir,ÇORUM,2028-04-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4548,Rabia,TOKAT,2026-03-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4553,İbrahim,YOZGAT,2025-09-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4569,Hülya,ESKİŞEHİR,2026-05-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4572,Meryem,ARDAHAN,2026-03-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4573,Hakan,YALOVA,2025-11-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4574,Özlem,AFYONKARAHİSAR,2025-05-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4577,Meryem,ERZİNCAN,2026-09-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4579,Muhammed,MUŞ,2026-05-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4588,Havva,ÇORUM,2027-11-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4590,Kübra,YOZGAT,2026-11-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4592,Mustafa,HATAY,2026-01-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4596,İbrahim,BURDUR,2027-02-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4600,Büşra,VAN,2026-11-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4603,Osman,ANKARA,2026-06-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4604,Yasin,DÜZCE,2026-01-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4613,Kadir,ARDAHAN,2025-03-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4616,Mustafa,TOKAT,2025-03-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4627,Songül,KARS,2027-06-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4630,Abdullah,OSMANİYE,2026-10-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4632,Emre,AYDIN,2025-01-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4633,Fadime,SİVAS,2025-03-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4638,Mahmut,ŞANLIURFA,2025-09-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4640,Muhammed,AĞRI,2025-09-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4642,Kübra,AFYONKARAHİSAR,2028-03-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4645,Osman,ÇORUM,2025-10-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4652,Sevim,BALIKESİR,2027-10-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4655,Büşra,TOKAT,2026-10-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4656,Ramazan,KONYA,2027-02-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4663,Ali,YOZGAT,2026-09-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4664,Mustafa,KARAMAN,2026-05-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4670,Kübra,TRABZON,2026-11-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4676,Sevim,AĞRI,2026-07-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4677,Leyla,UŞAK,2026-05-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4679,Fadime,ADIYAMAN,2026-12-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4687,Melek,DÜZCE,2026-11-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4692,Emre,MARDİN,2025-09-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4382,Süleyman,KİLİS,2027-03-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4385,Havva,KARS,2028-05-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4397,Osman,İZMİR,2026-01-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4398,İsmail,SİVAS,2027-05-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4408,Aysel,AKSARAY,2026-08-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4418,Emine,ŞANLIURFA,2026-01-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4421,Adem,TOKAT,2025-09-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4423,Fatma,GÜMÜŞHANE,2026-05-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4426,Zeynep,MUŞ,2026-02-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4431,Fadime,KIRIKKALE,2026-12-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4432,Furkan,MARDİN,2025-08-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4436,Mehmet,AYDIN,2027-06-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4443,Süleyman,BAYBURT,2025-02-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4444,Yasemin,SAKARYA,2026-01-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4446,Abdullah,KAYSERİ,2025-01-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4448,Muhammed,KOCAELİ,2027-05-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4449,Fadime,IĞDIR,2026-10-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4451,İsmail,AĞRI,2026-09-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4456,Abdullah,KIRIKKALE,2025-04-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4459,Songül,BİLECİK,2027-02-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4460,Mehmet,GİRESUN,2025-11-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4464,Melek,ISPARTA,2025-01-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4466,Kadir,KOCAELİ,2027-04-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4467,Hacer,ARTVİN,2026-11-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4468,Metin,IĞDIR,2026-12-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4471,Halil,MUĞLA,2027-01-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4473,Yusuf,NEVŞEHİR,2025-09-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4474,Emine,MANİSA,2028-07-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4475,Emre,GAZİANTEP,2028-04-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4477,Dilek,KIRŞEHİR,2026-12-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4483,Abdullah,BOLU,2026-07-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4493,Süleyman,KARS,2025-04-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4494,Süleyman,ÇANKIRI,2026-06-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4496,Elif,ISPARTA,2027-02-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4505,Fatma,EDİRNE,2026-10-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4506,Sultan,BURDUR,2026-04-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4507,Yağmur,YALOVA,2026-03-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4508,Aysel,BİLECİK,2028-07-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4510,Burak,GAZİANTEP,2026-12-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4512,Fatih,KARABÜK,2026-10-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4513,Mustafa,KARAMAN,2025-04-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4515,Hülya,KARAMAN,2025-08-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4516,Hatice,HAKKARİ,2025-12-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4521,Rabia,ORDU,2025-12-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4523,Sultan,ÇORUM,2026-06-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4524,Süleyman,GİRESUN,2025-03-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4526,Hülya,ZONGULDAK,2025-05-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4535,Süleyman,KIRIKKALE,2026-08-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4538,Ayşe,AYDIN,2026-08-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4225,Serkan,KİLİS,2027-01-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4235,Özlem,ANKARA,2026-08-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4237,İsmail,GAZİANTEP,2028-06-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4238,Kadir,İZMİR,2025-03-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4239,Emre,RİZE,2025-06-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4243,Recep,AKSARAY,2026-11-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4244,Ramazan,KİLİS,2027-05-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4248,Hülya,BAYBURT,2026-02-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4251,Yasin,BURDUR,2025-05-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4252,Yasin,ARTVİN,2026-11-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4253,Hülya,BİTLİS,2026-08-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4257,Fadime,ŞANLIURFA,2026-01-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4261,Mustafa,DİYARBAKIR,2027-02-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4266,Abdullah,ZONGULDAK,2025-09-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4279,Ahmet,ŞIRNAK,2028-01-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4280,Ayşe,AYDIN,2026-12-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4287,Fatma,ADANA,2025-01-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4296,Fadime,ŞANLIURFA,2027-11-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4305,Dilek,BURDUR,2026-07-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4308,Meryem,KİLİS,2025-08-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4310,Mahmut,MUŞ,2028-06-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4314,Ramazan,ELAZIĞ,2025-04-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4318,Fadime,ZONGULDAK,2027-04-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4320,Emine,ŞIRNAK,2027-04-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4321,Emre,BATMAN,2026-03-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4326,Ahmet,RİZE,2026-02-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4327,Hatice,IĞDIR,2027-06-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4330,Fadime,MERSİN,2025-02-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4340,Metin,ANKARA,2025-05-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4344,Mehmet,BARTIN,2025-11-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4345,Özlem,RİZE,2028-07-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4347,Sevim,KIRIKKALE,2026-12-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4348,Fatih,KAYSERİ,2025-08-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4352,Elif,BİLECİK,2026-10-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4357,Fatma,SAKARYA,2027-07-05 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4370,Enes,BURSA,2026-08-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4372,Mustafa,MERSİN,2028-06-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4374,Ayşe,BATMAN,2025-02-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4376,Sevim,SAKARYA,2025-01-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4377,Kadir,MALATYA,2027-01-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4379,Ayşe,BURSA,2027-04-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4381,Fatih,KARABÜK,2025-03-06 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4069,Leyla,ANTALYA,2026-02-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4078,Büşra,ERZURUM,2025-05-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4081,Mehmet,AĞRI,2025-10-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4082,Özlem,İZMİR,2027-03-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4089,Mahmut,DENİZLİ,2026-03-04 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4098,Hülya,BATMAN,2026-10-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4101,Yasemin,GİRESUN,2026-06-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4106,Fatih,BURSA,2027-04-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4109,Abdullah,YALOVA,2025-05-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4113,Sultan,NİĞDE,2027-08-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4115,Emre,GÜMÜŞHANE,2026-09-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4117,Ahmet,TOKAT,2026-08-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4118,Fatma,GÜMÜŞHANE,2026-04-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4132,Yağmur,BARTIN,2025-11-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4133,Yağmur,KOCAELİ,2025-02-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4134,Adem,ANTALYA,2026-07-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4144,Fadime,ISPARTA,2026-10-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4165,Ramazan,ANKARA,2025-07-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4167,Sevim,SİİRT,2025-09-11 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4169,Fadime,BİTLİS,2025-08-07 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4177,Yusuf,VAN,2027-01-12 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4181,İbrahim,MALATYA,2025-08-10 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4182,Melek,ARTVİN,2025-05-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4183,Melek,BİNGÖL,2028-07-01 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4187,Leyla,GÜMÜŞHANE,2025-09-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4198,Büşra,AYDIN,2028-02-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4199,Mehmet,GAZİANTEP,2025-07-08 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4201,Yusuf,MUŞ,2028-03-02 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4204,Yağmur,MERSİN,2026-08-03 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
4210,Mehmet,AĞRI,2027-03-09 00:00:00.000,4,4,Kobiye Destek,350,20480,1000,1000
