"CUSTOMER_ID","NAME","DATA_USAGE","DATA_LIMIT","USAGE_PERCENTAGE"
517,Hasan,8313.98,10240,81.19
3920,Sevim,16628.49,20480,81.19
7608,Yasin,16626.57,20480,81.18
707,Murat,16622.67,20480,81.17
6230,Songül,16618.87,20480,81.15
4332,Merve,8307.55,10240,81.13
5155,Songül,16612.4,20480,81.12
1851,Havva,16611.54,20480,81.11
273,Fatih,16609.29,20480,81.1
177,Havva,16603.13,20480,81.07
8382,Enes,8299.88,10240,81.05
4627,Songül,16597.36,20480,81.04
7182,Rabia,16596.23,20480,81.04
5201,Emine,8298.52,10240,81.04
1566,Recep,16593.33,20480,81.02
7156,Süleyman,16588.23,20480,81
9902,Yasemin,8293.6,10240,80.99
2158,Merve,16576.08,20480,80.94
7133,Zehra,8288.43,10240,80.94
8905,Osman,16575.28,20480,80.93
1705,Sevim,16574.93,20480,80.93
9219,Murat,8286.77,10240,80.93
3786,Osman,16570.97,20480,80.91
5085,Burak,16569.7,20480,80.91
2091,Halil,16566.93,20480,80.89
9910,Emine,16563.69,20480,80.88
8737,Mustafa,8280.06,10240,80.86
414,Songül,16560.64,20480,80.86
540,Ayşe,16557.73,20480,80.85
7376,Mustafa,16556.65,20480,80.84
5522,Rabia,16554,20480,80.83
3835,Elif,16547.6,20480,80.8
9340,Ömer,16546.37,20480,80.79
1859,Mehmet,16545.68,20480,80.79
416,Havva,16541.87,20480,80.77
5161,Burak,16533.24,20480,80.73
1486,Murat,8266.86,10240,80.73
2724,Özlem,16530.8,20480,80.72
6903,Mustafa,8264.99,10240,80.71
8641,Esra,16528.38,20480,80.7
4178,Büşra,16526.21,20480,80.69
195,Süleyman,16517.36,20480,80.65
4406,Sevim,16516.29,20480,80.65
3819,Hasan,16514.72,20480,80.64
7025,Fadime,8256.69,10240,80.63
5795,Yağmur,8255.92,10240,80.62
7740,Fatma,16511.04,20480,80.62
5595,Melek,16509.49,20480,80.61
2525,Aynur,16506.56,20480,80.6
4285,Halil,8253.46,10240,80.6
629,Havva,8249.59,10240,80.56
7917,Fatma,16492.83,20480,80.53
7769,Furkan,8246.07,10240,80.53
3500,Adem,8244.01,10240,80.51
1117,Tuğba,8243.41,10240,80.5
5165,Kadir,8242.15,10240,80.49
5670,Fatih,8240.65,10240,80.48
7086,Süleyman,8239.11,10240,80.46
545,Hatice,8236.99,10240,80.44
1977,Kübra,16473.83,20480,80.44
1586,İsmail,16472.12,20480,80.43
884,İsmail,16470.07,20480,80.42
4834,Fatih,8233.66,10240,80.41
9490,Yasemin,8230.96,10240,80.38
1086,Dilek,16460.29,20480,80.37
5703,Aynur,8230.19,10240,80.37
5350,Serkan,16457.39,20480,80.36
7022,Recep,16456.49,20480,80.35
4766,Elif,8226.79,10240,80.34
8014,Ramazan,16453.14,20480,80.34
481,Tuğba,16451.03,20480,80.33
7809,Yasemin,16452.29,20480,80.33
5651,Hülya,16452.12,20480,80.33
3526,Sultan,8225.94,10240,80.33
7260,Aysel,16448.64,20480,80.32
7444,Osman,16450.48,20480,80.32
7929,Ayşegül,16448.66,20480,80.32
9299,Leyla,16445.99,20480,80.3
8534,Ayşegül,8221.05,10240,80.28
1294,Hülya,8218.84,10240,80.26
101,Fatih,16436.83,20480,80.26
9918,Serkan,16431.61,20480,80.23
1227,Murat,16429.57,20480,80.22
2239,Mustafa,8214.09,10240,80.22
8433,Aysel,16427.01,20480,80.21
9547,İbrahim,16427.74,20480,80.21
5080,Fadime,16420.83,20480,80.18
2333,Halil,16419.5,20480,80.17
5445,Hülya,16419.53,20480,80.17
7504,Songül,8209.35,10240,80.17
7096,Dilek,16417.36,20480,80.16
9382,Adem,8205.56,10240,80.13
5375,Tuğba,16410.01,20480,80.13
6775,Fatih,8201.08,10240,80.09
5279,Süleyman,8200.18,10240,80.08
2526,Yusuf,16398.48,20480,80.07
8797,Dilek,16398.39,20480,80.07
6905,Hasan,16395.37,20480,80.06
7968,Ayşegül,16391.86,20480,80.04
1799,Yusuf,8196.36,10240,80.04
7473,Murat,16390.7,20480,80.03
8041,Zeynep,16389.39,20480,80.03
9474,İsmail,16386.08,20480,80.01
6282,Hacer,8193.01,10240,80.01
8746,Havva,16381.36,20480,79.99
2445,İsmail,8191.34,10240,79.99
5497,Ayşegül,8190.21,10240,79.98
2465,Mehmet,8189.15,10240,79.97
4538,Ayşe,16360.81,20480,79.89
4911,Özlem,8180.65,10240,79.89
6839,Leyla,8180.84,10240,79.89
2055,Murat,8179.79,10240,79.88
7507,Özlem,8177.99,10240,79.86
4907,Halil,8177.82,10240,79.86
961,Halil,16355.81,20480,79.86
7387,Ayşe,8173.82,10240,79.82
1253,Ali,16340.31,20480,79.79
4267,İsmail,8170.61,10240,79.79
5570,Enes,8170.71,10240,79.79
8661,Adem,16320.21,20480,79.69
2483,Süleyman,16316.86,20480,79.67
2684,Havva,16310.26,20480,79.64
9499,Emine,16307.24,20480,79.63
857,Ali,16308.58,20480,79.63
7493,Hasan,8153.13,10240,79.62
1378,Hülya,16303.33,20480,79.61
412,Furkan,16302.29,20480,79.6
9368,Osman,16301.42,20480,79.6
2316,Recep,16302.16,20480,79.6
213,Havva,8148.27,10240,79.57
5731,Kübra,16294.48,20480,79.56
5134,Hasan,8146.02,10240,79.55
6902,Rabia,16289.44,20480,79.54
1347,Melek,16282.02,20480,79.5
4537,Özlem,8140.12,10240,79.49
7047,Enes,16279.77,20480,79.49
7373,Sevim,16278.95,20480,79.49
1522,Kadir,16277.2,20480,79.48
2518,Furkan,16276.35,20480,79.47
7710,Burak,8136.8,10240,79.46
3709,Yasin,16271.38,20480,79.45
4867,Süleyman,16269.2,20480,79.44
539,Rabia,16264.6,20480,79.42
4019,Kadir,8131.92,10240,79.41
3743,Sevim,16261.74,20480,79.4
1886,Burak,16258.43,20480,79.39
2318,Havva,16256.53,20480,79.38
2666,Hülya,16255.28,20480,79.37
7163,Havva,16255.42,20480,79.37
7247,Fatih,16253.9,20480,79.36
3475,Fatma,8124.16,10240,79.34
6287,Mehmet,8124.42,10240,79.34
1658,Mustafa,16247.79,20480,79.33
5809,Yasin,8121.44,10240,79.31
4181,İbrahim,16241.15,20480,79.3
6846,Osman,16239.81,20480,79.3
2597,Fadime,16240.39,20480,79.3
6598,Sultan,8119.02,10240,79.29
9615,Osman,16238.69,20480,79.29
1332,Mustafa,16236.68,20480,79.28
2340,Ömer,16232.72,20480,79.26
711,Kübra,8114.98,10240,79.25
4299,Ali,16229.72,20480,79.25
5077,Hasan,8115.02,10240,79.25
3073,Mustafa,16228.93,20480,79.24
8357,Adem,16226.32,20480,79.23
4775,Kadir,8112.51,10240,79.22
7919,Murat,8112.18,10240,79.22
1488,Adem,16222.06,20480,79.21
6987,Ali,16222.61,20480,79.21
2552,Merve,8110.14,10240,79.2
5646,Merve,8109.24,10240,79.19
7595,Murat,8104.97,10240,79.15
1136,Tuğba,16207.99,20480,79.14
8547,Hakan,16205.65,20480,79.13
7550,Meryem,16201.27,20480,79.11
4439,Havva,8099.85,10240,79.1
8015,Halil,16199.94,20480,79.1
1839,Serkan,16192.84,20480,79.07
3407,Serkan,8093.89,10240,79.04
5888,Yağmur,8091.48,10240,79.02
2636,Ayşegül,8091.24,10240,79.02
7087,Kadir,16180.37,20480,79.01
7245,Osman,16180.89,20480,79.01
6411,Zeynep,16178.07,20480,78.99
1276,Metin,8087.73,10240,78.98
9846,Tuğba,8086.07,10240,78.97
838,Sevim,8084.05,10240,78.95
4305,Dilek,16167.15,20480,78.94
555,Adem,16167.82,20480,78.94
9255,Kadir,16160.67,20480,78.91
1869,Melek,16159.91,20480,78.91
2998,Hacer,16161.18,20480,78.91
3728,Osman,16153.28,20480,78.87
6343,Hülya,16152.58,20480,78.87
4523,Sultan,16150.8,20480,78.86
6182,Aynur,16145.01,20480,78.83
7760,Abdullah,16144.9,20480,78.83
1151,Fatma,16143.6,20480,78.83
6329,Melek,16141.61,20480,78.82
3679,Aysel,16136.16,20480,78.79
2864,Ömer,8065.78,10240,78.77
6448,Meryem,16131.14,20480,78.77
6019,Yağmur,16130.73,20480,78.76
1700,Melek,16128.62,20480,78.75
5720,Sevim,16120.72,20480,78.71
1469,Merve,16118.87,20480,78.71
9972,Burak,16113.56,20480,78.68
9086,Kadir,16100.89,20480,78.62
8226,Hakan,16102.38,20480,78.62
9022,Havva,16099.44,20480,78.61
3559,Fadime,16096.36,20480,78.6
5624,Yağmur,16097.95,20480,78.6
1732,Tuğba,8047.65,10240,78.59
6864,Merve,16086.69,20480,78.55
8334,Aynur,16086.99,20480,78.55
5548,Mustafa,16085.65,20480,78.54
244,Süleyman,8042.77,10240,78.54
2403,Adem,16080.61,20480,78.52
4687,Melek,16080.9,20480,78.52
1520,Hakan,16079.37,20480,78.51
613,Yasemin,16079.68,20480,78.51
6749,Hülya,16076.51,20480,78.5
1647,Aynur,8036.22,10240,78.48
6128,Hatice,8035.38,10240,78.47
4756,Aysel,16065.74,20480,78.45
719,Emine,16065.21,20480,78.44
4736,Emine,8032.49,10240,78.44
6473,Ramazan,16058.96,20480,78.41
7206,Ahmet,16058.79,20480,78.41
6645,Songül,8028.65,10240,78.4
977,Leyla,16051.77,20480,78.38
8332,Mehmet,16048.42,20480,78.36
2219,Tuğba,16045.21,20480,78.35
809,Zehra,16041.37,20480,78.33
6765,Osman,16040.46,20480,78.32
5568,Mahmut,16036.86,20480,78.3
7861,Emine,8015.68,10240,78.28
5955,Zehra,8014.37,10240,78.27
7128,Fatih,16028.35,20480,78.26
3863,İbrahim,8012.37,10240,78.25
1855,Hacer,8011.69,10240,78.24
4996,Songül,8011.89,10240,78.24
9096,Ayşegül,16011.7,20480,78.18
4018,Abdullah,16011.46,20480,78.18
7848,Aysel,8005.03,10240,78.17
4167,Sevim,16007.5,20480,78.16
8169,Ayşe,8002.09,10240,78.15
8125,Melek,16005.77,20480,78.15
246,Ali,7999.18,10240,78.12
4330,Fadime,15997.07,20480,78.11
5594,Abdullah,7998.24,10240,78.11
1001,Zeynep,7998.75,10240,78.11
986,Elif,15994.37,20480,78.1
8313,Enes,15994.06,20480,78.1
6045,Halil,15993.27,20480,78.09
3499,Metin,15991.28,20480,78.08
9864,Muhammed,7994.46,10240,78.07
1887,Serkan,15984.99,20480,78.05
8297,Ömer,15982.2,20480,78.04
1549,Metin,15980.87,20480,78.03
1727,Enes,7989.5,10240,78.02
3784,Süleyman,15979.44,20480,78.02
6547,Adem,15969.81,20480,77.98
7102,Mustafa,15971.07,20480,77.98
7788,Elif,7984.43,10240,77.97
6478,Adem,7979.54,10240,77.93
5559,Yağmur,15959.12,20480,77.93
1165,Meryem,7976.7,10240,77.9
5643,Merve,7973.61,10240,77.87
1197,Yağmur,15945.98,20480,77.86
1914,Elif,15940.68,20480,77.84
6807,Fadime,7968.82,10240,77.82
1722,Aynur,7966.59,10240,77.8
9169,Elif,15926.32,20480,77.77
10000,Mustafa,15926.6,20480,77.77
5986,Hatice,15927.6,20480,77.77
9143,Yasemin,7962.64,10240,77.76
689,Ramazan,7962.17,10240,77.76
8242,Elif,15918.81,20480,77.73
6407,Mustafa,15899.31,20480,77.63
1765,Fadime,15894.39,20480,77.61
198,İsmail,15894.39,20480,77.61
1777,Enes,7945.39,10240,77.59
4545,Esra,7945.49,10240,77.59
6610,Ahmet,15887.82,20480,77.58
8245,Elif,15883.16,20480,77.55
3398,Metin,7941.44,10240,77.55
1300,Özlem,15880.82,20480,77.54
6792,Burak,15878.48,20480,77.53
9209,Furkan,7936.52,10240,77.51
484,Hakan,15874.38,20480,77.51
7012,Ömer,7935.41,10240,77.49
3191,Ayşegül,15867.76,20480,77.48
2206,Özlem,15865.09,20480,77.47
8672,Havva,15864.04,20480,77.46
7238,Sevim,7932.01,10240,77.46
5869,Osman,15862.31,20480,77.45
6377,Adem,15854,20480,77.41
1829,Hülya,7923.6,10240,77.38
8809,Yusuf,15844.56,20480,77.37
5981,Büşra,15842.99,20480,77.36
7435,Hakan,7920.26,10240,77.35
8646,Sevim,7919.98,10240,77.34
9601,Abdullah,15834.13,20480,77.32
2511,Fatih,7916.06,10240,77.31
2271,Leyla,7913.83,10240,77.28
7780,Osman,7913.93,10240,77.28
4835,Mustafa,7908.29,10240,77.23
4947,Ahmet,7908.17,10240,77.23
3574,Dilek,15816.86,20480,77.23
8440,Enes,15810.23,20480,77.2
3888,Aynur,7905.35,10240,77.2
5798,Hakan,7904.08,10240,77.19
6123,Mustafa,7904.39,10240,77.19
7089,Yasemin,15807.65,20480,77.19
7828,Osman,15808.85,20480,77.19
2004,Sevim,15807.55,20480,77.19
2979,Abdullah,7903.11,10240,77.18
8058,Muhammed,15803.69,20480,77.17
5260,Özlem,15800.87,20480,77.15
9820,Yasin,15795.17,20480,77.12
1214,Emre,15792.13,20480,77.11
1452,Ramazan,7895.15,10240,77.1
5383,Yağmur,15788.09,20480,77.09
1089,Yağmur,15787.67,20480,77.09
8860,Hasan,7890.83,10240,77.06
8223,Havva,15773.22,20480,77.02
108,Kadir,15769.42,20480,77
5263,Enes,15769.39,20480,77
4,Ömer,7879.83,10240,76.95
7649,Rabia,15757.81,20480,76.94
2209,Emre,15753.91,20480,76.92
7067,Süleyman,7873.04,10240,76.89
7995,Fatih,15744.9,20480,76.88
5754,Zeynep,7870.15,10240,76.86
4745,Hakan,15741.16,20480,76.86
5892,Fatma,15740.16,20480,76.86
2569,Fatih,15738.34,20480,76.85
1095,Fadime,7864.7,10240,76.8
2292,Abdullah,15724.24,20480,76.78
5793,Hakan,15725.11,20480,76.78
2073,Muhammed,7861.16,10240,76.77
1716,Meryem,15720.65,20480,76.76
8864,Halil,15721.26,20480,76.76
422,Büşra,7859.81,10240,76.76
3668,Ayşegül,15718.83,20480,76.75
4408,Aysel,15719.35,20480,76.75
8133,Fatih,15714.87,20480,76.73
9281,Meryem,15713.31,20480,76.73
2775,Hüseyin,7857.51,10240,76.73
3913,Burak,15713.38,20480,76.73
4307,Aysel,7857.51,10240,76.73
4826,Metin,7854.79,10240,76.71
3027,Burak,15708.54,20480,76.7
6996,Süleyman,15703.59,20480,76.68
8210,Enes,15702.97,20480,76.67
8191,Osman,15698.49,20480,76.65
6397,Emre,7847.4,10240,76.63
2207,Yusuf,7845.76,10240,76.62
6991,Kübra,15692.36,20480,76.62
2132,Hatice,7842.14,10240,76.58
4446,Abdullah,15675.04,20480,76.54
7981,Aysel,7836.75,10240,76.53
9366,Murat,7837.03,10240,76.53
1454,Kübra,15668.79,20480,76.51
2608,Adem,7834.77,10240,76.51
1681,Yasin,15665.21,20480,76.49
1749,Murat,15665.51,20480,76.49
5941,Metin,7830.23,10240,76.47
5286,Recep,7827.42,10240,76.44
5209,Hüseyin,7827.93,10240,76.44
587,Merve,7826.87,10240,76.43
1297,İsmail,7824.77,10240,76.41
8084,Fatih,15646.7,20480,76.4
2499,Metin,15644.52,20480,76.39
7751,Muhammed,15641.8,20480,76.38
1822,Aysel,15640.92,20480,76.37
2555,Emine,15638.03,20480,76.36
6175,Kübra,15638.49,20480,76.36
1870,Merve,15637.41,20480,76.35
7599,Leyla,15634.19,20480,76.34
4955,Ali,7815.56,10240,76.32
8505,Zeynep,15628.6,20480,76.31
6588,Osman,7813.65,10240,76.31
473,Yasemin,7812.39,10240,76.29
1518,Enes,15613,20480,76.24
6091,Mustafa,15610.58,20480,76.22
2123,Enes,15610.29,20480,76.22
6945,Mehmet,15606.49,20480,76.2
1325,Ali,7802.53,10240,76.2
1833,Büşra,7800.83,10240,76.18
532,Recep,15582.53,20480,76.09
9823,Yasin,7791.67,10240,76.09
5802,Mustafa,15582.62,20480,76.09
921,Aynur,7791.92,10240,76.09
4891,Enes,15577.91,20480,76.06
1018,Fatih,15565.87,20480,76.01
2153,Songül,7783.53,10240,76.01
6022,Büşra,15555.76,20480,75.96
9344,Furkan,15557.08,20480,75.96
7405,Fatma,7777.55,10240,75.95
8006,Murat,7777.53,10240,75.95
477,Dilek,15548.69,20480,75.92
8562,Hatice,7774.06,10240,75.92
8585,Muhammed,15547.02,20480,75.91
4197,İsmail,15547.03,20480,75.91
5727,Serkan,7771.09,10240,75.89
2357,Yasemin,15535.24,20480,75.86
5313,Süleyman,15536.78,20480,75.86
851,Kübra,7767.4,10240,75.85
6021,Yasemin,15532.36,20480,75.84
252,Hasan,7766.47,10240,75.84
6206,Leyla,7766.3,10240,75.84
5166,Aysel,7763.32,10240,75.81
9726,Sevim,15523.31,20480,75.8
181,Enes,15524.33,20480,75.8
1834,Özlem,15521.05,20480,75.79
6392,Fadime,15508.79,20480,75.73
1510,Yağmur,7752.25,10240,75.71
3564,Ayşegül,15496.79,20480,75.67
9847,Rabia,15494.84,20480,75.66
1307,Zeynep,15493.49,20480,75.65
5833,Hakan,15494.01,20480,75.65
5093,Ayşegül,15490.87,20480,75.64
4451,İsmail,15491.73,20480,75.64
6178,Rabia,15487.75,20480,75.62
5898,Abdullah,15485.27,20480,75.61
7650,Kadir,7741.91,10240,75.6
376,Yasin,7740.14,10240,75.59
8348,Zehra,15479.61,20480,75.58
8266,Fadime,15474.89,20480,75.56
2031,Kübra,15474.29,20480,75.56
7575,Ömer,15467.78,20480,75.53
1995,Sultan,7732.36,10240,75.51
2752,Emine,15461.46,20480,75.5
8361,Yusuf,7731,10240,75.5
6790,Burak,15456.71,20480,75.47
1195,Merve,15455.1,20480,75.46
4704,Ahmet,15454.9,20480,75.46
7051,Enes,7726.21,10240,75.45
9163,Murat,15450.31,20480,75.44
1028,Fatih,15444.86,20480,75.41
1771,Emine,7721.19,10240,75.4
1226,Serkan,7720.29,10240,75.39
529,Zehra,15438.54,20480,75.38
7409,Kadir,15436.25,20480,75.37
981,Fatih,7717.65,10240,75.37
53,Sultan,7716.97,10240,75.36
2103,Ayşegül,15433.03,20480,75.36
1938,Osman,7715.94,10240,75.35
6139,Özlem,15426.85,20480,75.33
6319,Emre,15422.96,20480,75.31
8968,Merve,7708.38,10240,75.28
6664,Esra,7708.35,10240,75.28
6011,Hatice,15416.03,20480,75.27
5220,Mustafa,15415.1,20480,75.27
1478,Ahmet,15410.62,20480,75.25
2243,Fadime,7705.86,10240,75.25
8703,Fadime,15409.73,20480,75.24
8111,İsmail,15408.87,20480,75.24
4107,Dilek,7704.33,10240,75.24
2464,Meryem,7703.95,10240,75.23
3640,Büşra,15402.34,20480,75.21
8319,Zehra,15396.88,20480,75.18
8028,Kübra,15390.7,20480,75.15
1098,Sultan,7695.16,10240,75.15
2248,Hatice,15390.34,20480,75.15
8689,Meryem,7695.48,10240,75.15
5208,Serkan,15381.97,20480,75.11
9963,Enes,15381.17,20480,75.1
7334,Kübra,15378.31,20480,75.09
1832,Aysel,15377.53,20480,75.09
6412,Sevim,15375.64,20480,75.08
1747,Ömer,15372.51,20480,75.06
3645,Recep,15369.76,20480,75.05
1824,Yasemin,15365.28,20480,75.03
1002,Ahmet,15363.78,20480,75.02
